Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,-log10(pvalue),Significant,Regulation
GPAT2,30.422666654345594,-1.1475354092156538,0.43563952915037163,-2.6341397702217098,0.008435075697804245,0.04974605449346261,2.073911015624807,True,Downregulated
GPC5,73.94897639947031,1.5004231967622836,0.47669084757663555,3.1475812980048183,0.0016462731924769983,0.01733627163945908,2.7834980937043694,True,Upregulated
GPC6,30.98862530678195,1.1130678181504379,0.3933248501635206,2.8298944693875607,0.004656335994831804,0.034127619644764136,2.3319556891321036,True,Upregulated
GPCPD1,245.1230242047657,1.2990110155325323,0.2417735643049292,5.372841399211851,7.750549666257256e-08,1.0814021236928767e-05,7.110667496389516,True,Upregulated
GPD1,111.96864315785693,1.5797736163584493,0.34706925131715677,4.551753318287565,5.320069147250763e-06,0.0002795627245073169,5.274082722954146,True,Upregulated
GPER1,202.24636578616966,-1.6703814099317518,0.49810656864590713,-3.3534619197507287,0.000798073947137658,0.010692737445714398,3.097956866361101,True,Downregulated
GPLD1,75.15842912513777,1.6241519860055962,0.3755461960006173,4.324772833015,1.526891243365097e-05,0.0006209229842679421,4.816191895549009,True,Upregulated
GPR158,393.6280699317236,1.7426573452093437,0.414073168921618,4.208573450310228,2.569879942617979e-05,0.0009367906952989187,4.590087165180933,True,Upregulated
GPR183,8.26408073893329,3.227539069103541,0.9709291445853837,3.3241757002585377,0.0008868030631456909,0.011565598369873495,3.0521728154391763,True,Upregulated
GPR3,43.021738881113286,1.6143354053679229,0.4271064967092606,3.7797022939382523,0.0001570159815097878,0.0034908017317801035,3.80405614167815,True,Upregulated
GPR35,60.341735526585744,-1.566946087781819,0.4669632937876898,-3.3556086926486537,0.0007919053091146892,0.010618879393555299,3.1013267454149673,True,Downregulated
GPR4,140.63087130974813,-2.319109796210172,0.5056290847958514,-4.586583062456774,4.5055919528838985e-06,0.0002510829929201387,5.346248142535675,True,Downregulated
GPR55,26.32580109437116,-1.6303274863940729,0.477625729529492,-3.413399625686214,0.0006415778731779177,0.009261945121759098,3.1927506224708355,True,Downregulated
