Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,-log10(pvalue),Significant,Regulation
CANT1,207.74814180975918,0.25470746233392894,0.30621046678153996,0.8318052123138076,0.4055189013391842,0.596868300384918,0.39198889840473783,False,Not Significant
CANX,5.743961157621022,1.9904165716929163,1.0861831226988006,1.8324871102281528,0.0668788804107618,,1.1747110058366539,False,Not Significant
CANX_1,32.2747809787478,-0.0142280299868843,0.36225442972538413,-0.03927634507511808,0.9686700659562034,0.9817724978083257,0.013824120714200108,False,Not Significant
CAP1,189.32300002056482,0.7794725855768545,0.29530253943977136,2.6395729175090024,0.008301056355356698,0.049339918145959664,2.080866637731078,True,Upregulated
CAP2,613.604591511545,0.8181085162848101,0.5343724202376348,1.5309706962814402,0.12577663514015125,0.2857917787088794,0.9004000279856861,False,Not Significant
CAPG,120.62585091361287,-0.9258063482120504,0.4115122530889381,-2.249766176493317,0.02446379216848546,0.09824974596698194,1.6114762214536376,False,Not Significant
CAPN1,517.1451372252933,0.1618026109690554,0.22443272438960446,0.7209403682511728,0.470946204502696,0.6523677096778615,0.327028698862495,False,Not Significant
CAPN1-AS1,4.5499141075477585,1.1498183924146634,1.0707312905997701,1.0738626978675412,0.28288422406445424,,0.5483912716762573,False,Not Significant
CAPN10,213.40655740148952,-0.6482832564126658,0.3361370647126268,-1.9286277071732683,0.05377709680470171,0.16241506097855893,1.2694026471802338,False,Not Significant
CAPN10-DT,42.620390353328084,-1.090624606674915,0.4025723660892931,-2.7091392717030347,0.006745801627137497,0.04271549269766056,2.1709664341972568,True,Downregulated
CAPN13,16.539053818719974,0.2635301785156747,0.5352529978992054,0.49234694536974927,0.6224740983204609,0.7675410087853618,0.20587871522103243,False,Not Significant
CAPN14,2.4610932370570544,-0.2636690274840845,1.340304037553983,-0.19672329568242816,0.8440440789933717,,0.07363487237468175,False,Not Significant
CAPN15,373.9823277356006,-0.5288406345739007,0.268626159264238,-1.9686862814194468,0.04898912761900499,0.15294288096265624,1.3099002942367828,False,Not Significant
